,time,open,high,low,close,MA,Histogram,MACD,Signal,RSI,RSI-based MA
3788,2016-07-25 14:00:00+07:00,652.67,653.47,649.3,649.3,657.0331461,-0.241769997,-4.121836452,-3.880066455,39.52239285,38.75237245
3789,2016-07-26 09:00:00+07:00,648.58,649.54,645.6,645.6,657.1461798,-0.373981143,-4.347542884,-3.973561741,35.71268524,38.54575138
3790,2016-07-26 10:00:00+07:00,645.48,645.86,642.91,644.67,657.2659551,-0.460368042,-4.549021794,-4.088653752,34.80455037,38.09006153
3791,2016-07-26 11:00:00+07:00,644.75,645.65,643.5,645.26,657.4067416,-0.415452526,-4.607969409,-4.192516883,35.91786663,37.00840838
3792,2016-07-26 13:00:00+07:00,645.02,650.39,644.66,650.04,657.6065169,-0.022250833,-4.220330425,-4.198079591,44.22750142,37.07151035
3793,2016-07-26 14:00:00+07:00,650.77,651.93,648.59,648.59,657.758764,0.171104273,-3.98419925,-4.155303523,42.43010501,37.57466565
3794,2016-07-27 09:00:00+07:00,647.98,654.03,647.74,653.12,657.9334831,0.610303065,-3.392424691,-4.002727757,49.35485597,38.81055233
3795,2016-07-27 10:00:00+07:00,653.09,655.56,651.98,652.6,658.1004494,0.856898184,-2.931605026,-3.788503211,48.63172294,40.01805421
3796,2016-07-27 11:00:00+07:00,652.7,653.25,651.46,651.91,658.2222472,0.957044081,-2.592198109,-3.54924219,47.63439182,41.24284386
3797,2016-07-27 13:00:00+07:00,652.7,655.84,651.79,654.63,658.3832584,1.175585566,-2.079760233,-3.255345799,51.82827571,42.24911938
3798,2016-07-27 14:00:00+07:00,654.83,656.11,652.65,656.11,658.5142697,1.375065506,-1.536513916,-2.911579422,53.98762261,43.54357141
3799,2016-07-28 09:00:00+07:00,655.81,657.01,654.93,656.13,658.6664045,1.455833129,-1.091788011,-2.54762114,54.01761939,44.49928558
3800,2016-07-28 10:00:00+07:00,656.08,656.18,653.1,654.74,658.7710112,1.364659155,-0.841797197,-2.206456352,51.50449166,45.20904147
3801,2016-07-28 11:00:00+07:00,654.67,655.28,652.54,653.65,658.8475281,1.186529974,-0.723293884,-1.909823858,49.55741027,45.65224942
3802,2016-07-28 13:00:00+07:00,653.56,654.08,649.86,654.04,658.9158427,1.054982581,-0.591095632,-1.646078213,50.28164368,46.42076734
3803,2016-07-28 14:00:00+07:00,654.84,657.2,654.0,657.14,658.994382,1.130069032,-0.233491923,-1.363560955,55.72337907,47.85010261
3804,2016-07-29 09:00:00+07:00,654.19,657.18,652.5,655.55,659.0433708,1.028852918,-0.077494807,-1.106347725,52.54661118,49.11739267
3805,2016-07-29 10:00:00+07:00,657.88,657.88,653.95,653.95,659.04,0.819456548,-0.08202704,-0.901483588,49.48911934,50.08676786
3806,2016-07-29 11:00:00+07:00,653.92,656.38,653.89,655.6,659.0510112,0.758771493,0.046980778,-0.711790715,52.55502947,50.68159129
3807,2016-07-29 13:00:00+07:00,655.9,656.87,654.23,654.56,659.0923596,0.62107811,0.064556922,-0.556521188,50.47538913,51.25625445
3808,2016-07-29 14:00:00+07:00,654.46,654.61,650.98,652.23,659.1295506,0.358595165,-0.108277232,-0.466872396,46.07633651,51.02207448
3809,2016-08-01 09:00:00+07:00,655.38,655.38,649.96,650.06,659.1405618,0.041049845,-0.41556009,-0.456609935,42.37249798,50.57498699
3810,2016-08-01 10:00:00+07:00,649.81,650.21,646.55,646.6,659.0868539,-0.376779601,-0.927584437,-0.550804835,37.23318216,49.83204344
3811,2016-08-01 11:00:00+07:00,646.77,648.21,646.02,648.21,659.048427,-0.511147573,-1.189739302,-0.678591729,40.82952242,49.04641821
3812,2016-08-01 13:00:00+07:00,648.95,651.67,648.47,651.45,659.0707865,-0.355615792,-1.123111469,-0.767495677,47.36542541,48.57340412
3813,2016-08-01 14:00:00+07:00,651.58,651.65,648.38,648.38,659.0130337,-0.428412634,-1.303011469,-0.874598835,42.56746799,47.75553616
3814,2016-08-02 09:00:00+07:00,643.2,643.2,638.68,639.99,658.8652809,-0.979038835,-2.098397379,-1.119358544,32.791418,46.41888804
3815,2016-08-02 10:00:00+07:00,640.14,643.1,639.26,640.23,658.7049438,-1.247316619,-2.678504318,-1.431187699,33.26357075,45.25504236
3816,2016-08-02 11:00:00+07:00,640.19,640.19,636.76,636.91,658.4770787,-1.548908317,-3.367323095,-1.818414778,30.11211917,43.81436204
3817,2016-08-02 13:00:00+07:00,635.45,638.45,633.33,637.69,658.2138202,-1.590387899,-3.806399652,-2.216011753,31.74817177,42.10184723
3818,2016-08-02 14:00:00+07:00,637.47,638.23,635.03,636.05,657.9092135,-1.617473749,-4.237853938,-2.62038019,30.15002383,40.502091
3819,2016-08-03 09:00:00+07:00,632.98,634.75,632.32,632.41,657.6094382,-1.758066778,-4.817963662,-3.059896884,26.91195734,38.88943657
3820,2016-08-03 10:00:00+07:00,632.17,633.45,630.38,632.38,657.3286517,-1.728045033,-5.219953176,-3.491908143,26.88632819,37.0559579
3821,2016-08-03 11:00:00+07:00,632.21,633.09,631.02,631.02,657.0296629,-1.673597972,-5.583905608,-3.910307636,25.69182804,35.28570354
3822,2016-08-03 13:00:00+07:00,630.47,632.95,627.66,628.85,656.6944944,-1.65457364,-5.978524686,-4.323951046,23.8695897,33.69950734
3823,2016-08-03 14:00:00+07:00,628.48,631.61,628.48,631.61,656.3446067,-1.340356685,-5.999396901,-4.659040217,30.61077465,32.85938424
3824,2016-08-04 09:00:00+07:00,633.74,636.45,633.74,635.34,656.0741573,-0.792632406,-5.649830724,-4.857198318,38.53231053,32.95217913
3825,2016-08-04 10:00:00+07:00,635.24,638.63,634.36,638.63,655.8351685,-0.153536074,-5.049118411,-4.895582337,44.54576244,33.21762484
3826,2016-08-04 11:00:00+07:00,638.54,641.02,638.54,639.1,655.5930337,0.329712131,-4.483442173,-4.813154304,45.36802497,33.07495338
3827,2016-08-04 13:00:00+07:00,639.85,640.13,637.72,638.71,655.4407865,0.63431041,-4.020266292,-4.654576702,44.77474415,33.23261597
3828,2016-08-04 14:00:00+07:00,638.72,638.72,631.94,631.94,655.2058427,0.402364413,-4.151621186,-4.553985598,35.97907035,33.46030542
3829,2016-08-05 09:00:00+07:00,629.69,630.18,625.2,625.46,654.9030337,-0.136128096,-4.724145718,-4.588017622,29.92043371,33.22150992
3830,2016-08-05 10:00:00+07:00,625.28,628.93,624.99,628.93,654.6658427,-0.203233334,-4.84205929,-4.638825956,36.12348452,33.65089316
3831,2016-08-05 11:00:00+07:00,628.97,629.21,627.84,628.41,654.3444944,-0.225533664,-4.920743036,-4.695209372,35.61473709,33.92707639
3832,2016-08-05 13:00:00+07:00,628.16,628.16,622.49,625.11,653.9648315,-0.395481195,-5.189560866,-4.794079671,32.48774069,34.09405617
3833,2016-08-05 14:00:00+07:00,625.12,627.46,625.12,627.39,653.5461798,-0.292058254,-5.159152488,-4.867094234,36.62775929,34.78804202
3834,2016-08-08 09:00:00+07:00,627.39,627.39,622.82,622.95,653.0296629,-0.450902641,-5.430722535,-4.979819894,32.45405714,35.18573695
3835,2016-08-08 10:00:00+07:00,622.93,629.91,622.14,628.06,652.572809,-0.155317834,-5.173967186,-5.018649353,40.8131465,36.26583112
3836,2016-08-08 11:00:00+07:00,627.66,628.88,626.97,628.88,652.0594382,0.136175567,-4.848429894,-4.984605461,42.0524353,37.56460581
3837,2016-08-08 13:00:00+07:00,629.67,629.68,624.92,625.35,651.5002247,0.131906778,-4.819721988,-4.951628766,38.3315273,38.11608814
3838,2016-08-08 14:00:00+07:00,625.88,629.46,625.32,629.46,650.9426966,0.429750065,-4.414441185,-4.84419125,44.4900994,38.54164449
3839,2016-08-09 09:00:00+07:00,629.66,633.02,629.66,632.64,650.422809,0.841007997,-3.792931254,-4.633939251,48.75436002,38.8422586
3840,2016-08-09 10:00:00+07:00,632.7,634.47,632.31,632.68,649.9220225,1.099488918,-3.259578103,-4.359067021,48.80763166,39.08794479
3841,2016-08-09 11:00:00+07:00,633.49,636.91,633.49,636.91,649.4394382,1.513552226,-2.467126738,-3.980678965,54.22660853,39.76307796
3842,2016-08-09 13:00:00+07:00,636.44,636.8,635.05,635.89,649.0933708,1.66493325,-1.899512402,-3.564445652,52.77586083,40.96284871
3843,2016-08-09 14:00:00+07:00,635.15,637.34,635.11,637.34,648.7313483,1.797569375,-1.317483934,-3.115053308,54.6339351,42.72809881
3844,2016-08-10 09:00:00+07:00,637.21,642.24,637.21,642.21,648.4970787,2.12566294,-0.457974634,-2.583637573,60.28578528,44.45397744
3845,2016-08-10 10:00:00+07:00,642.18,643.44,641.46,641.89,648.2491011,2.223007745,0.195122107,-2.027885637,59.75895801,46.17856465
3846,2016-08-10 11:00:00+07:00,642.48,645.87,641.97,645.04,648.0164045,2.38700133,0.955866026,-1.431135305,63.17081409,48.37021275
3847,2016-08-10 13:00:00+07:00,644.57,647.16,644.57,646.67,647.8153933,2.481728958,1.671025893,-0.810703065,64.8324115,50.38483076
3848,2016-08-10 14:00:00+07:00,646.82,648.48,646.49,648.33,647.6153933,2.524334414,2.344714953,-0.179619461,66.49049672,52.81600502
3849,2016-08-11 09:00:00+07:00,649.27,650.32,648.31,649.62,647.4322472,2.50267125,2.948719601,0.446048351,67.76251039,54.74095958
3850,2016-08-11 10:00:00+07:00,650.11,655.77,650.11,654.21,647.2923596,2.646755576,3.754492821,1.107737245,71.85619401,56.86979949
3851,2016-08-11 11:00:00+07:00,654.35,654.95,653.55,653.89,647.095618,2.567796857,4.317483316,1.749686459,71.17758707,59.21594661
3852,2016-08-11 13:00:00+07:00,653.57,657.93,653.53,657.93,646.9206742,2.625570712,5.031649849,2.406079137,74.45730755,61.35646148
3853,2016-08-11 14:00:00+07:00,657.84,660.24,657.14,660.24,646.7880899,2.649628529,5.718114798,3.068486269,76.12984925,63.31185357
3854,2016-08-12 09:00:00+07:00,665.14,668.52,660.12,661.06,646.64,2.550165277,6.256192866,3.706027589,76.71277675,65.30507822
3855,2016-08-12 10:00:00+07:00,661.11,662.42,660.62,662.42,646.4959551,2.407144637,6.714958385,4.307813748,77.68607317,66.98075427
3856,2016-08-12 11:00:00+07:00,662.64,662.64,660.31,661.6,646.4041573,2.099711571,6.932453212,4.832741641,75.63348805,68.61344192
3857,2016-08-12 13:00:00+07:00,661.66,662.3,655.6,655.75,646.2692135,1.379555615,6.557186159,5.177630545,62.87100675,69.20180418
3858,2016-08-12 14:00:00+07:00,655.45,655.71,652.67,655.71,646.1964045,0.806101052,6.18525686,5.379155808,62.79298406,69.38088981
3859,2016-08-15 09:00:00+07:00,654.06,656.1,653.64,655.3,646.098427,0.329207714,5.79066545,5.461457736,61.94442654,69.53699471
3860,2016-08-15 10:00:00+07:00,655.37,658.87,655.37,656.27,646.0323596,0.025154663,5.492901064,5.467746402,63.21108551,69.53987124
3861,2016-08-15 11:00:00+07:00,656.26,656.81,655.56,656.81,645.9780899,-0.18212541,5.240089639,5.422215049,63.93083965,69.47547325
3862,2016-08-15 13:00:00+07:00,656.54,657.46,655.94,657.29,645.9447191,-0.321298051,5.020592486,5.341890537,64.59393656,69.34000466
3863,2016-08-15 14:00:00+07:00,657.3,659.47,657.27,659.47,645.9462921,-0.30126428,4.965310187,5.266574467,67.51489382,69.32231777
3864,2016-08-16 09:00:00+07:00,659.47,660.4,658.39,660.05,645.9673034,-0.283914838,4.911680919,5.195595757,68.2650329,69.06580626
3865,2016-08-16 10:00:00+07:00,659.54,661.41,659.54,661.21,645.9867416,-0.231496024,4.906225728,5.137721751,69.76862516,68.96516612
3866,2016-08-16 11:00:00+07:00,661.09,662.13,660.64,661.74,645.9469663,-0.199521789,4.888319515,5.087841304,70.45734736,68.67945468
3867,2016-08-16 13:00:00+07:00,661.31,661.57,656.83,659.1,645.9416854,-0.383885207,4.607984796,4.991870002,62.7845818,67.72622129
3868,2016-08-16 14:00:00+07:00,658.62,659.79,657.82,658.11,646.0139326,-0.588006142,4.256862325,4.844868467,60.13971994,66.54243152
3869,2016-08-17 09:00:00+07:00,659.46,659.78,657.52,658.23,646.1341573,-0.721632557,3.942827771,4.664460328,60.35771138,65.30469139
3870,2016-08-17 10:00:00+07:00,658.43,659.81,657.06,658.73,646.2647191,-0.778173997,3.691742832,4.469916829,61.3072276,64.28138707
3871,2016-08-17 11:00:00+07:00,658.81,659.34,657.72,658.88,646.4144944,-0.803998638,3.464918531,4.268917169,61.60434744,64.19091141
3872,2016-08-17 13:00:00+07:00,659.01,659.79,657.93,658.73,646.5140449,-0.826529638,3.235755122,4.06228476,61.09908017,64.06991827
3873,2016-08-17 14:00:00+07:00,658.75,660.76,657.91,660.51,646.6561798,-0.720763216,3.16133074,3.882093956,64.78965111,64.2731486
3874,2016-08-18 09:00:00+07:00,663.56,665.94,660.85,660.85,646.7682022,-0.630381577,3.094116984,3.724498561,65.46364169,64.43404547
3875,2016-08-18 10:00:00+07:00,660.69,662.2,659.28,660.67,646.8714607,-0.586129195,2.991837068,3.577966263,64.75692076,64.49305126
3876,2016-08-18 11:00:00+07:00,660.65,661.42,658.47,658.73,646.9403371,-0.684092701,2.722850386,3.406943087,57.54620472,63.98964185
3877,2016-08-18 13:00:00+07:00,659.08,659.93,656.35,659.86,647.0589888,-0.668579549,2.571218651,3.2397982,60.3179165,63.47557204
3878,2016-08-18 14:00:00+07:00,659.31,662.43,658.33,660.65,647.2280899,-0.602928828,2.486137165,3.089065993,62.17708957,63.04071894
3879,2016-08-19 09:00:00+07:00,664.09,666.93,662.79,664.28,647.448427,-0.326678008,2.680718483,3.007396491,69.29561412,63.00693244
3880,2016-08-19 10:00:00+07:00,664.41,664.74,660.94,661.98,647.6362921,-0.310602832,2.619142952,2.929745783,61.40928371,62.36064218
3881,2016-08-19 11:00:00+07:00,661.9,662.07,659.68,660.39,647.7525843,-0.412424927,2.414214624,2.826639551,56.61264876,61.91978982
3882,2016-08-19 13:00:00+07:00,660.66,666.0,659.64,666.0,647.9482022,-0.122377887,2.673667192,2.79604508,66.542567,62.37713604
3883,2016-08-19 14:00:00+07:00,666.01,666.27,662.28,662.28,648.0511236,-0.197059489,2.549720718,2.746780207,57.19487467,62.15121913
3884,2016-08-22 09:00:00+07:00,662.87,663.67,660.79,660.79,648.1431461,-0.353668477,2.304694612,2.658363088,53.9271863,61.62407332
3885,2016-08-22 10:00:00+07:00,660.66,664.95,659.28,663.73,648.2759551,-0.269899927,2.320988179,2.590888106,58.91502389,61.43197878
3886,2016-08-22 11:00:00+07:00,663.1,663.63,660.2,660.25,648.3391011,-0.448952925,2.02969695,2.478649875,51.77059784,60.76565862
3887,2016-08-22 13:00:00+07:00,659.78,660.88,658.14,658.61,648.367191,-0.664903368,1.647520665,2.312424033,48.76911771,59.6213348
3888,2016-08-22 14:00:00+07:00,658.72,660.09,657.68,657.68,648.3846067,-0.845833944,1.255131603,2.100965547,47.1014469,58.30974946
3889,2016-08-23 09:00:00+07:00,653.58,655.76,652.88,654.05,648.3768539,-1.165709933,0.643828131,1.809538064,41.18199891,56.62582647
3890,2016-08-23 10:00:00+07:00,654.09,655.96,653.19,655.77,648.4006742,-1.211824396,0.294757569,1.506581965,44.72661748,55.71014167
3891,2016-08-23 11:00:00+07:00,655.72,657.63,654.98,657.62,648.4408989,-1.072874753,0.165488524,1.238363277,48.33322254,54.8540921
3892,2016-08-23 13:00:00+07:00,657.44,658.38,655.75,657.95,648.45,-0.919772034,0.088648235,1.008420268,48.97282622,53.91093043
3893,2016-08-23 14:00:00+07:00,657.64,659.16,656.77,659.16,648.4905618,-0.707568447,0.123959709,0.831528156,51.35092704,52.62916707
3894,2016-08-24 09:00:00+07:00,660.95,665.27,660.71,665.22,648.617191,-0.158317284,0.633631551,0.791948835,61.12312099,52.60872687
3895,2016-08-24 10:00:00+07:00,665.43,665.43,660.93,660.97,648.6775281,-0.08420316,0.686694886,0.770898046,53.07155574,52.35579166
3896,2016-08-24 11:00:00+07:00,660.99,662.36,660.67,660.94,648.7492135,-0.042278454,0.718049978,0.760328432,53.01846497,51.38978437
3897,2016-08-24 13:00:00+07:00,662.3,662.3,660.02,660.96,648.8473034,-0.01943997,0.73602847,0.75546844,53.0521833,51.09387784
3898,2016-08-24 14:00:00+07:00,660.95,661.64,659.7,660.77,648.9676404,-0.023118993,0.726569699,0.749688691,52.66548423,51.00375627
3899,2016-08-25 09:00:00+07:00,660.77,660.77,657.19,657.2,649.0867416,-0.258876826,0.426092659,0.684969485,45.8961573,50.07383723
3900,2016-08-25 10:00:00+07:00,657.12,659.05,656.74,658.34,649.2005618,-0.326567117,0.276760589,0.603327706,48.18641508,49.81782417
3901,2016-08-25 11:00:00+07:00,658.29,659.25,657.81,659.25,649.2882022,-0.299301241,0.229201154,0.528502396,50.0056889,49.90615069
3902,2016-08-25 13:00:00+07:00,659.22,660.29,658.14,658.68,649.4039326,-0.307715977,0.143857425,0.451573401,48.84870939,50.03095515
3903,2016-08-25 14:00:00+07:00,657.81,658.81,656.49,658.5,649.6119101,-0.312463278,0.060994304,0.373457582,48.46734702,50.55133716
3904,2016-08-26 09:00:00+07:00,662.9,666.7,662.9,664.18,649.8810112,0.060020636,0.448483377,0.388462741,59.27254103,51.59033169
3905,2016-08-26 10:00:00+07:00,664.83,665.48,663.11,664.53,650.1913483,0.309134598,0.774880988,0.46574639,59.83144941,52.41163361
3906,2016-08-26 11:00:00+07:00,665.02,667.37,665.02,666.33,650.5131461,0.55969473,1.165364803,0.605670073,62.66880849,53.38991806
3907,2016-08-26 13:00:00+07:00,667.07,668.84,666.33,666.86,650.8593258,0.715702428,1.500298108,0.78459568,63.48664764,54.25675525
3908,2016-08-26 14:00:00+07:00,666.93,667.77,666.67,667.75,651.2564045,0.825611438,1.816609978,0.990998539,64.87811395,54.52496903
3909,2016-08-29 09:00:00+07:00,670.71,675.82,670.71,674.8,651.7330337,1.292100146,2.606123722,1.314023576,73.49473407,55.98376748
3910,2016-08-29 10:00:00+07:00,675.09,676.98,673.51,676.11,652.2396629,1.588373644,3.299490631,1.711116987,74.73508294,57.53495448
3911,2016-08-29 11:00:00+07:00,676.04,676.78,674.85,676.78,652.7782022,1.717964869,3.858573073,2.140608204,75.36992489,59.12907888
3912,2016-08-29 13:00:00+07:00,676.13,679.62,675.29,677.88,653.2980899,1.759815495,4.340377573,2.580562078,76.41762698,60.82566051
3913,2016-08-29 14:00:00+07:00,678.41,678.49,669.44,669.44,653.681236,1.131646646,3.995120385,2.863473739,56.54346119,61.58618221
3914,2016-08-30 09:00:00+07:00,667.96,670.85,666.33,670.35,654.0376404,0.710568124,3.751683895,3.041115771,57.81729684,62.27410234
3915,2016-08-30 10:00:00+07:00,670.31,670.31,668.3,669.88,654.3834831,0.351675535,3.48071019,3.129034654,56.88975507,62.76582135
3916,2016-08-30 11:00:00+07:00,670.1,670.46,669.31,670.12,654.7364045,0.095082629,3.24788794,3.152805312,57.26675359,63.36711022
3917,2016-08-30 13:00:00+07:00,670.46,672.04,669.63,671.64,655.1824719,-0.002469898,3.149717939,3.152187837,59.67212176,64.16745128
3918,2016-08-30 14:00:00+07:00,671.77,672.67,669.71,672.67,655.7129213,-0.026490157,3.119075141,3.145565298,61.2632922,64.30964779
3919,2016-08-31 09:00:00+07:00,673.1,676.26,672.71,675.23,656.2331461,0.094538769,3.263738759,3.16919999,64.96344878,64.67621917
3920,2016-08-31 10:00:00+07:00,675.35,676.25,672.19,673.56,656.7404494,0.029972987,3.206666223,3.176693237,60.87818344,64.54831738
3921,2016-08-31 11:00:00+07:00,672.2,673.85,671.39,672.1,657.268427,-0.134201923,3.008940833,3.143142756,57.47525238,64.11893201
3922,2016-08-31 13:00:00+07:00,673.11,675.56,672.39,674.75,657.8005618,-0.089607113,3.031133864,3.120740978,61.66392844,63.88934733
3923,2016-08-31 14:00:00+07:00,674.74,675.96,673.92,674.63,658.381236,-0.093067917,3.004406082,3.097473998,61.3691436,63.02323372
3924,2016-09-01 09:00:00+07:00,674.19,674.72,671.91,672.34,658.878764,-0.264739837,2.766549203,3.031289039,55.87925553,61.67638891
3925,2016-09-01 10:00:00+07:00,672.22,674.43,669.62,670.29,659.3440449,-0.516924265,2.385133708,2.902057973,51.44275339,59.96730523
3926,2016-09-01 11:00:00+07:00,670.27,671.05,668.81,669.46,659.8396629,-0.727316724,1.992912068,2.720228792,49.72150608,58.06043945
3927,2016-09-01 13:00:00+07:00,670.1,670.1,664.77,666.83,660.2595506,-1.01369976,1.453104092,2.466803852,44.62618908,57.20920573
3928,2016-09-01 14:00:00+07:00,666.87,669.5,666.4,669.19,660.6702247,-1.011938975,1.201880133,2.213819108,49.61575355,56.62338121
3929,2016-09-05 09:00:00+07:00,669.3,670.08,665.37,665.49,661.0388764,-1.214096158,0.69619891,1.910295069,43.06413822,55.63583715
3930,2016-09-05 10:00:00+07:00,665.48,665.67,660.31,662.2,661.3230337,-1.504535347,0.029625885,1.534161232,38.23007025,54.27607405
3931,2016-09-05 11:00:00+07:00,663.32,664.64,661.85,664.64,661.6460674,-1.46597833,-0.298311681,1.167666649,43.31240896,53.10752314
3932,2016-09-05 13:00:00+07:00,664.58,665.48,662.49,662.49,661.9286517,-1.512815904,-0.723353231,0.789462673,40.17563942,51.60126222
3933,2016-09-05 14:00:00+07:00,662.51,664.7,662.3,664.55,662.1796629,-1.338601471,-0.883789166,0.454812306,44.33535076,50.12782665
3934,2016-09-06 09:00:00+07:00,666.38,668.4,665.72,667.45,662.4668539,-0.97831075,-0.768076133,0.210234618,49.64364376,49.32535953
3935,2016-09-06 10:00:00+07:00,667.18,667.18,665.12,665.54,662.697191,-0.825011247,-0.821029441,0.003981806,46.49854135,48.54130874
3936,2016-09-06 11:00:00+07:00,665.51,665.67,664.55,665.08,662.9040449,-0.715070063,-0.889855772,-0.17478571,45.74684671,47.40437433
3937,2016-09-06 13:00:00+07:00,664.92,667.99,664.75,666.38,663.1068539,-0.524119453,-0.829935026,-0.305815573,48.29097315,46.4702193
3938,2016-09-06 14:00:00+07:00,666.42,666.53,663.9,663.9,663.2673034,-0.532439846,-0.971365381,-0.438925534,44.04744185,45.62508975
3939,2016-09-07 09:00:00+07:00,663.05,663.68,660.35,661.31,663.3470787,-0.67102968,-1.277712635,-0.606682955,40.08572061,44.81387313
3940,2016-09-07 10:00:00+07:00,662.05,662.19,657.07,659.11,663.4057303,-0.857586466,-1.678666037,-0.821079571,37.03836828,43.90793471
3941,2016-09-07 11:00:00+07:00,659.15,661.96,659.15,661.57,663.4466292,-0.765083467,-1.777433905,-1.012350438,42.31874363,43.74311718
3942,2016-09-07 13:00:00+07:00,661.81,661.81,656.22,658.86,663.4311236,-0.830713903,-2.050742816,-1.220028913,38.48920361,42.94836361
3943,2016-09-07 14:00:00+07:00,660.42,662.73,660.09,661.28,663.4335955,-0.662740876,-2.048455008,-1.385714132,43.41363824,42.9733279
3944,2016-09-08 09:00:00+07:00,661.89,664.67,661.6,662.31,663.4323596,-0.44435118,-1.941153107,-1.496801927,45.41659776,43.48665129
3945,2016-09-08 10:00:00+07:00,662.12,663.31,660.54,662.04,663.4373034,-0.287759838,-1.856501725,-1.568741887,44.96726498,43.60485529
3946,2016-09-08 11:00:00+07:00,662.7,663.72,662.48,663.05,663.5193258,-0.095768812,-1.688452902,-1.59268409,47.0765905,44.09778037
3947,2016-09-08 13:00:00+07:00,663.21,668.14,662.34,668.11,663.6586517,0.367025379,-1.133902366,-1.500927745,56.14542096,44.94135681
3948,2016-09-08 14:00:00+07:00,668.1,668.2,665.55,666.07,663.7796629,0.521351373,-0.849238529,-1.370589902,52.2575083,45.12806142
3949,2016-09-09 09:00:00+07:00,669.24,672.39,669.24,670.46,663.9391011,0.883404766,-0.266333944,-1.14973871,58.85970678,46.01100181
3950,2016-09-09 10:00:00+07:00,670.49,671.04,669.03,671.04,664.0989888,1.111519475,0.239660633,-0.871858842,59.65355402,47.00433805
3951,2016-09-09 11:00:00+07:00,670.87,670.87,669.21,669.49,664.2360674,1.105260859,0.509717232,-0.595543627,56.51505432,47.59177242
3952,2016-09-09 13:00:00+07:00,669.82,671.71,669.29,669.29,664.3464045,1.036064404,0.699536878,-0.336527526,56.10487914,48.45301794
3953,2016-09-09 14:00:00+07:00,669.99,669.99,666.88,666.88,664.4231461,0.787648686,0.648033332,-0.139615354,51.27554509,49.25229112
3954,2016-09-12 09:00:00+07:00,665.77,666.04,663.58,664.03,664.4548315,0.410049186,0.372946128,-0.037103058,46.20990645,49.90740098
3955,2016-09-12 10:00:00+07:00,664.0,664.72,657.98,659.8,664.4330337,-0.117728778,-0.184264031,-0.066535253,39.90809872,49.73521206
3956,2016-09-12 11:00:00+07:00,659.61,659.68,658.71,658.77,664.4293258,-0.507483849,-0.700890064,-0.193406215,38.53021358,49.73814134
3957,2016-09-12 13:00:00+07:00,658.25,658.7,655.55,658.41,664.4326966,-0.746382746,-1.126384647,-0.380001901,38.03590776,49.35401774
3958,2016-09-12 14:00:00+07:00,658.3,659.76,657.27,659.76,664.4498876,-0.767375078,-1.339220749,-0.571845671,41.08810938,49.04484
3959,2016-09-13 09:00:00+07:00,658.61,660.7,655.92,655.92,664.4183146,-0.980152017,-1.797035692,-0.816883675,35.70121713,48.38297944
3960,2016-09-13 10:00:00+07:00,655.78,658.03,654.95,658.03,664.408764,-0.920032649,-1.966924486,-1.046891837,40.3304676,47.90111351
3961,2016-09-13 11:00:00+07:00,657.99,658.26,656.78,656.78,664.3868539,-0.904349128,-2.177328247,-1.272979119,38.55934035,46.6449649
3962,2016-09-13 13:00:00+07:00,656.87,661.72,656.87,661.59,664.3989888,-0.528543055,-1.933657938,-1.405114883,48.019099,46.34222138
3963,2016-09-13 14:00:00+07:00,661.57,661.74,659.34,659.72,664.3862921,-0.371816856,-1.869885953,-1.498069097,45.1111342,45.36018048
3964,2016-09-14 09:00:00+07:00,658.16,660.4,657.9,659.96,664.3783146,-0.225118807,-1.779467606,-1.554348799,45.56674474,44.35397982
3965,2016-09-14 10:00:00+07:00,659.92,661.82,659.49,660.98,664.4035955,-0.042105494,-1.606980667,-1.564875172,47.55904024,43.71426453
3966,2016-09-14 11:00:00+07:00,660.89,661.03,660.18,660.31,664.4086517,0.046319778,-1.50697545,-1.553295228,46.35876561,43.01811356
3967,2016-09-14 13:00:00+07:00,660.47,660.55,657.89,658.72,664.3869663,0.012005877,-1.538287882,-1.550293759,43.5498347,42.4662771
3968,2016-09-14 14:00:00+07:00,658.91,658.91,656.64,656.64,664.3011236,-0.128737788,-1.711215994,-1.582478206,40.12474192,42.03162249
3969,2016-09-15 09:00:00+07:00,657.46,660.32,657.46,659.58,664.2741573,-0.00815346,-1.59267003,-1.584516571,46.52641918,42.50435967
3970,2016-09-15 10:00:00+07:00,659.18,659.23,656.87,657.37,664.2402247,-0.058737423,-1.657938349,-1.599200926,42.8202503,42.81079086
3971,2016-09-15 11:00:00+07:00,657.36,657.36,656.21,656.21,664.1302247,-0.146812238,-1.782716224,-1.635903986,40.97524534,43.02074355
3972,2016-09-15 13:00:00+07:00,656.38,656.38,654.84,655.43,664.0532584,-0.22918324,-1.922383036,-1.693199796,39.73545617,42.92412546
3973,2016-09-15 14:00:00+07:00,655.64,657.17,655.64,656.18,664.0014607,-0.205497797,-1.950072042,-1.744574245,41.56625792,43.34305695
3974,2016-09-16 09:00:00+07:00,654.68,657.53,654.68,655.41,663.9079775,-0.213114336,-2.010967165,-1.797852829,40.21547129,43.33484292
3975,2016-09-16 10:00:00+07:00,655.53,655.88,654.92,655.69,663.8567416,-0.172456803,-2.013423833,-1.84096703,40.96673877,43.50679995
3976,2016-09-16 11:00:00+07:00,655.54,655.54,653.62,653.62,663.8006742,-0.253251798,-2.157531777,-1.904279979,37.24090868,42.73692922
